,lon,lat
73,-30.450593952483803,-30.526187904967607
74,-30.450593952483803,-30.541306695464367
75,-30.450593952483803,-30.556425485961128
76,-30.450593952483803,-30.57154427645789
77,-30.450593952483803,-30.58666306695465
78,-30.450593952483803,-30.60178185745141
79,-30.450593952483803,-30.61690064794817
80,-30.465712742980564,-30.39011879049676
81,-30.465712742980564,-30.40523758099352
82,-30.465712742980564,-30.420356371490282
83,-30.465712742980564,-30.435475161987043
84,-30.465712742980564,-30.450593952483803
85,-30.465712742980564,-30.465712742980564
86,-30.465712742980564,-30.480831533477325
87,-30.465712742980564,-30.495950323974085
88,-30.465712742980564,-30.511069114470846
89,-30.465712742980564,-30.526187904967607
90,-30.465712742980564,-30.541306695464367
91,-30.465712742980564,-30.556425485961128
92,-30.465712742980564,-30.57154427645789
93,-30.465712742980564,-30.58666306695465
94,-30.465712742980564,-30.60178185745141
95,-30.465712742980564,-30.61690064794817
96,-30.480831533477325,-30.39011879049676
97,-30.480831533477325,-30.40523758099352
98,-30.480831533477325,-30.420356371490282
99,-30.480831533477325,-30.435475161987043
100,-30.480831533477325,-30.450593952483803
101,-30.480831533477325,-30.465712742980564
102,-30.480831533477325,-30.480831533477325
103,-30.480831533477325,-30.495950323974085
104,-30.480831533477325,-30.511069114470846
105,-30.480831533477325,-30.526187904967607
106,-30.480831533477325,-30.541306695464367
107,-30.480831533477325,-30.556425485961128
108,-30.480831533477325,-30.57154427645789
109,-30.480831533477325,-30.58666306695465
110,-30.480831533477325,-30.60178185745141
111,-30.480831533477325,-30.61690064794817
112,-30.495950323974085,-30.39011879049676
113,-30.495950323974085,-30.40523758099352
114,-30.495950323974085,-30.420356371490282
115,-30.495950323974085,-30.435475161987043
116,-30.495950323974085,-30.450593952483803
117,-30.495950323974085,-30.465712742980564
118,-30.495950323974085,-30.480831533477325
119,-30.495950323974085,-30.495950323974085
120,-30.495950323974085,-30.511069114470846
121,-30.495950323974085,-30.526187904967607
122,-30.495950323974085,-30.541306695464367
123,-30.495950323974085,-30.556425485961128
124,-30.495950323974085,-30.57154427645789
125,-30.495950323974085,-30.58666306695465
126,-30.495950323974085,-30.60178185745141
127,-30.495950323974085,-30.61690064794817
128,-30.511069114470846,-30.39011879049676
129,-30.511069114470846,-30.40523758099352
130,-30.511069114470846,-30.420356371490282
131,-30.511069114470846,-30.435475161987043
132,-30.511069114470846,-30.450593952483803
133,-30.511069114470846,-30.465712742980564
134,-30.511069114470846,-30.480831533477325
135,-30.511069114470846,-30.495950323974085
136,-30.511069114470846,-30.511069114470846
137,-30.511069114470846,-30.526187904967607
138,-30.511069114470846,-30.541306695464367
139,-30.511069114470846,-30.556425485961128
140,-30.511069114470846,-30.57154427645789
141,-30.511069114470846,-30.58666306695465
142,-30.511069114470846,-30.60178185745141
143,-30.511069114470846,-30.61690064794817
144,-30.526187904967607,-30.39011879049676
145,-30.526187904967607,-30.40523758099352
146,-30.526187904967607,-30.420356371490282
147,-30.526187904967607,-30.435475161987043
148,-30.526187904967607,-30.450593952483803
149,-30.526187904967607,-30.465712742980564
150,-30.526187904967607,-30.480831533477325
151,-30.526187904967607,-30.495950323974085
152,-30.526187904967607,-30.511069114470846
153,-30.526187904967607,-30.526187904967607
154,-30.526187904967607,-30.541306695464367
155,-30.526187904967607,-30.556425485961128
156,-30.526187904967607,-30.57154427645789
157,-30.526187904967607,-30.58666306695465
158,-30.526187904967607,-30.60178185745141
159,-30.526187904967607,-30.61690064794817
160,-30.541306695464367,-30.39011879049676
161,-30.541306695464367,-30.40523758099352
162,-30.541306695464367,-30.420356371490282
163,-30.541306695464367,-30.435475161987043
164,-30.541306695464367,-30.450593952483803
165,-30.541306695464367,-30.465712742980564
166,-30.541306695464367,-30.480831533477325
167,-30.541306695464367,-30.495950323974085
168,-30.541306695464367,-30.511069114470846
169,-30.541306695464367,-30.526187904967607
170,-30.541306695464367,-30.541306695464367
171,-30.541306695464367,-30.556425485961128
172,-30.541306695464367,-30.57154427645789
173,-30.541306695464367,-30.58666306695465
174,-30.541306695464367,-30.60178185745141
175,-30.541306695464367,-30.61690064794817
176,-30.556425485961128,-30.39011879049676
177,-30.556425485961128,-30.40523758099352
178,-30.556425485961128,-30.420356371490282
179,-30.556425485961128,-30.435475161987043
180,-30.556425485961128,-30.450593952483803
181,-30.556425485961128,-30.465712742980564
182,-30.556425485961128,-30.480831533477325
183,-30.556425485961128,-30.495950323974085
184,-30.556425485961128,-30.511069114470846
185,-30.556425485961128,-30.526187904967607
186,-30.556425485961128,-30.541306695464367
187,-30.556425485961128,-30.556425485961128
188,-30.556425485961128,-30.57154427645789
189,-30.556425485961128,-30.58666306695465
190,-30.556425485961128,-30.60178185745141
191,-30.556425485961128,-30.61690064794817
192,-30.57154427645789,-30.39011879049676
193,-30.57154427645789,-30.40523758099352
194,-30.57154427645789,-30.420356371490282
195,-30.57154427645789,-30.435475161987043
196,-30.57154427645789,-30.450593952483803
197,-30.57154427645789,-30.465712742980564
198,-30.57154427645789,-30.480831533477325
199,-30.57154427645789,-30.495950323974085
200,-30.57154427645789,-30.511069114470846
201,-30.57154427645789,-30.526187904967607
202,-30.57154427645789,-30.541306695464367
203,-30.57154427645789,-30.556425485961128
204,-30.57154427645789,-30.57154427645789
205,-30.57154427645789,-30.58666306695465
206,-30.57154427645789,-30.60178185745141
207,-30.57154427645789,-30.61690064794817
208,-30.58666306695465,-30.39011879049676
209,-30.58666306695465,-30.40523758099352
210,-30.58666306695465,-30.420356371490282
211,-30.58666306695465,-30.435475161987043
212,-30.58666306695465,-30.450593952483803
213,-30.58666306695465,-30.465712742980564
214,-30.58666306695465,-30.480831533477325
215,-30.58666306695465,-30.495950323974085
216,-30.58666306695465,-30.511069114470846
217,-30.58666306695465,-30.526187904967607
218,-30.58666306695465,-30.541306695464367
219,-30.58666306695465,-30.556425485961128
220,-30.58666306695465,-30.57154427645789
221,-30.58666306695465,-30.58666306695465
222,-30.58666306695465,-30.60178185745141
223,-30.58666306695465,-30.61690064794817
224,-30.60178185745141,-30.39011879049676
225,-30.60178185745141,-30.40523758099352
226,-30.60178185745141,-30.420356371490282
227,-30.60178185745141,-30.435475161987043
228,-30.60178185745141,-30.450593952483803
229,-30.60178185745141,-30.465712742980564
230,-30.60178185745141,-30.480831533477325
231,-30.60178185745141,-30.495950323974085
232,-30.60178185745141,-30.511069114470846
233,-30.60178185745141,-30.526187904967607
234,-30.60178185745141,-30.541306695464367
235,-30.60178185745141,-30.556425485961128
236,-30.60178185745141,-30.57154427645789
237,-30.60178185745141,-30.58666306695465
238,-30.60178185745141,-30.60178185745141
239,-30.60178185745141,-30.61690064794817
240,-30.61690064794817,-30.39011879049676
241,-30.61690064794817,-30.40523758099352
242,-30.61690064794817,-30.420356371490282
243,-30.61690064794817,-30.435475161987043
244,-30.61690064794817,-30.450593952483803
245,-30.61690064794817,-30.465712742980564
246,-30.61690064794817,-30.480831533477325
247,-30.61690064794817,-30.495950323974085
248,-30.61690064794817,-30.511069114470846
249,-30.61690064794817,-30.526187904967607
250,-30.61690064794817,-30.541306695464367
251,-30.61690064794817,-30.556425485961128
252,-30.61690064794817,-30.57154427645789
253,-30.61690064794817,-30.58666306695465
254,-30.61690064794817,-30.60178185745141
255,-30.61690064794817,-30.61690064794817
