,lon,lat
599,-48.25,-27.0
600,-48.25,-26.75
601,-48.25,-26.5
602,-48.25,-26.25
603,-48.25,-26.0
604,-48.25,-25.75
605,-48.25,-0.5
606,-48.25,0.0
607,-48.25,0.25
608,-48.25,0.5
609,-48.25,0.75
610,-48.25,1.0
611,-48.25,1.25
612,-48.25,1.5
613,-48.25,1.75
614,-48.25,2.0
615,-48.25,2.25
616,-48.25,2.5
617,-48.25,2.75
618,-48.25,3.0
619,-48.25,3.25
620,-48.25,3.5
621,-48.25,3.75
622,-48.25,4.0
623,-48.25,4.25
624,-48.25,4.5
625,-48.25,4.75
626,-48.25,5.0
627,-48.25,5.25
628,-48.25,5.5
629,-48.0,-33.25
630,-48.0,-33.0
631,-48.0,-32.75
632,-48.0,-32.5
633,-48.0,-32.25
634,-48.0,-32.0
635,-48.0,-31.75
636,-48.0,-31.5
637,-48.0,-31.25
638,-48.0,-31.0
639,-48.0,-30.75
640,-48.0,-30.5
641,-48.0,-30.25
642,-48.0,-30.0
643,-48.0,-29.75
644,-48.0,-29.5
645,-48.0,-29.25
646,-48.0,-29.0
647,-48.0,-28.75
648,-48.0,-28.5
649,-48.0,-28.25
650,-48.0,-28.0
651,-48.0,-27.75
652,-48.0,-27.5
653,-48.0,-27.25
654,-48.0,-27.0
655,-48.0,-26.75
656,-48.0,-26.5
657,-48.0,-26.25
658,-48.0,-26.0
659,-48.0,-25.75
660,-48.0,-25.5
661,-48.0,-25.25
662,-48.0,-0.25
663,-48.0,0.0
664,-48.0,0.25
665,-48.0,0.5
666,-48.0,0.75
667,-48.0,1.0
668,-48.0,1.25
669,-48.0,1.5
670,-48.0,1.75
671,-48.0,2.0
672,-48.0,2.25
673,-48.0,2.5
674,-48.0,2.75
675,-48.0,3.0
676,-48.0,3.25
677,-48.0,3.5
678,-48.0,3.75
679,-48.0,4.0
680,-48.0,4.25
681,-48.0,4.5
682,-48.0,4.75
683,-48.0,5.0
684,-47.75,-33.0
685,-47.75,-32.75
686,-47.75,-32.5
687,-47.75,-32.25
688,-47.75,-32.0
689,-47.75,-31.75
690,-47.75,-31.5
691,-47.75,-31.25
692,-47.75,-31.0
693,-47.75,-30.75
694,-47.75,-30.5
695,-47.75,-30.25
696,-47.75,-30.0
697,-47.75,-29.75
698,-47.75,-29.5
699,-47.75,-29.25
700,-47.75,-29.0
701,-47.75,-28.75
702,-47.75,-28.5
703,-47.75,-28.25
704,-47.75,-28.0
705,-47.75,-27.75
706,-47.75,-27.5
707,-47.75,-27.25
708,-47.75,-27.0
709,-47.75,-26.75
710,-47.75,-26.5
711,-47.75,-26.25
712,-47.75,-26.0
713,-47.75,-25.75
714,-47.75,-25.5
715,-47.75,-25.25
716,-47.75,-0.25
717,-47.75,0.0
718,-47.75,0.25
719,-47.75,0.5
720,-47.75,0.75
721,-47.75,1.0
722,-47.75,1.25
723,-47.75,1.5
724,-47.75,1.75
725,-47.75,2.0
726,-47.75,2.25
727,-47.75,2.5
728,-47.75,2.75
729,-47.75,3.0
730,-47.75,3.25
731,-47.75,3.5
732,-47.75,3.75
733,-47.75,4.0
734,-47.5,-32.75
735,-47.5,-32.5
736,-47.5,-32.25
737,-47.5,-32.0
738,-47.5,-31.75
739,-47.5,-31.5
740,-47.5,-31.25
741,-47.5,-31.0
742,-47.5,-30.75
743,-47.5,-30.5
744,-47.5,-30.25
745,-47.5,-30.0
746,-47.5,-29.75
747,-47.5,-29.5
748,-47.5,-29.25
749,-47.5,-29.0
750,-47.5,-28.75
751,-47.5,-28.5
752,-47.5,-28.25
753,-47.5,-28.0
754,-47.5,-27.75
755,-47.5,-27.5
756,-47.5,-27.25
757,-47.5,-27.0
758,-47.5,-26.75
759,-47.5,-26.5
760,-47.5,-26.25
761,-47.5,-26.0
762,-47.5,-25.75
763,-47.5,-25.5
764,-47.5,-25.25
765,-47.5,-25.0
766,-47.5,-0.25
767,-47.5,0.0
768,-47.5,0.25
769,-47.5,0.5
770,-47.5,0.75
771,-47.5,1.0
772,-47.5,1.25
773,-47.5,1.5
774,-47.5,1.75
775,-47.5,2.0
776,-47.5,2.25
777,-47.5,2.5
778,-47.5,2.75
779,-47.5,3.0
780,-47.5,3.25
781,-47.5,3.5
782,-47.5,3.75
783,-47.25,-32.5
784,-47.25,-32.25
785,-47.25,-32.0
786,-47.25,-31.75
787,-47.25,-31.5
788,-47.25,-31.25
789,-47.25,-31.0
790,-47.25,-30.75
791,-47.25,-30.5
792,-47.25,-30.25
793,-47.25,-30.0
794,-47.25,-29.75
795,-47.25,-29.5
796,-47.25,-29.25
797,-47.25,-29.0
798,-47.25,-28.75
799,-47.25,-28.5
800,-47.25,-28.25
801,-47.25,-28.0
802,-47.25,-27.75
803,-47.25,-27.5
804,-47.25,-27.25
805,-47.25,-27.0
806,-47.25,-26.75
807,-47.25,-26.5
808,-47.25,-26.25
809,-47.25,-26.0
810,-47.25,-25.75
811,-47.25,-25.5
812,-47.25,-25.25
813,-47.25,-25.0
814,-47.25,-24.75
815,-47.25,-0.5
816,-47.25,-0.25
817,-47.25,0.0
818,-47.25,0.25
819,-47.25,0.5
820,-47.25,0.75
821,-47.25,1.0
822,-47.25,1.25
823,-47.25,1.5
824,-47.25,1.75
825,-47.25,2.0
826,-47.25,2.25
827,-47.25,2.5
828,-47.25,2.75
829,-47.25,3.0
830,-47.25,3.25
831,-47.25,3.5
832,-47.0,-32.0
833,-47.0,-31.75
834,-47.0,-31.5
835,-47.0,-31.25
836,-47.0,-31.0
837,-47.0,-30.75
838,-47.0,-30.5
839,-47.0,-30.25
840,-47.0,-30.0
841,-47.0,-29.75
842,-47.0,-29.5
843,-47.0,-29.25
844,-47.0,-29.0
845,-47.0,-28.75
846,-47.0,-28.5
847,-47.0,-28.25
848,-47.0,-28.0
849,-47.0,-27.75
850,-47.0,-27.5
851,-47.0,-27.25
852,-47.0,-27.0
853,-47.0,-26.75
854,-47.0,-26.5
855,-47.0,-26.25
856,-47.0,-26.0
857,-47.0,-25.75
858,-47.0,-25.5
859,-47.0,-25.25
860,-47.0,-25.0
861,-47.0,-24.75
862,-47.0,-0.5
863,-47.0,-0.25
864,-47.0,0.0
865,-47.0,0.25
866,-47.0,0.5
867,-47.0,0.75
868,-47.0,1.0
869,-47.0,1.25
870,-47.0,1.5
871,-47.0,1.75
872,-47.0,2.0
873,-47.0,2.25
874,-47.0,2.5
875,-47.0,2.75
876,-47.0,3.0
877,-47.0,3.25
878,-46.75,-31.75
879,-46.75,-31.5
880,-46.75,-31.25
881,-46.75,-31.0
882,-46.75,-30.75
883,-46.75,-30.5
884,-46.75,-30.25
885,-46.75,-30.0
886,-46.75,-29.75
887,-46.75,-29.5
888,-46.75,-29.25
889,-46.75,-29.0
890,-46.75,-28.75
891,-46.75,-28.5
892,-46.75,-28.25
893,-46.75,-28.0
894,-46.75,-27.75
895,-46.75,-27.5
896,-46.75,-27.25
897,-46.75,-27.0
898,-46.75,-26.75
899,-46.75,-26.5
900,-46.75,-26.25
901,-46.75,-26.0
902,-46.75,-25.75
903,-46.75,-25.5
904,-46.75,-25.25
